playerId,name,status,tm_id,tm_name,score,fields,tm_url,expected_club,tm_club
184,P. Kieszek,no_match,,,,,,,
3390,Diogo Ferreira Salomão,low_confidence,145918.0,Diogo Salomão,96.7,"name,age±1",https://www.transfermarkt.com/diogo-salomao/profil/spieler/145918,Alverca,Without Club
5385,Luis Miguel Lopes Mendes,low_confidence,48703.0,Mano,30.0,"name,age±1",https://www.transfermarkt.com/mano/profil/spieler/48703,Vitória Setúbal,Retired
9467,José Vítor Moreira Semedo,low_confidence,33710.0,Semedo,55.0,"name,age±1",https://www.transfermarkt.com/semedo/profil/spieler/33710,Vitória Setúbal,Retired
22104,Nwankwo Emeka Obiora,low_confidence,127769.0,Nwankwo Obiora,96.7,"name,age±1",https://www.transfermarkt.com/nwankwo-obiora/profil/spieler/127769,Académica,Anadia FC
25955,G. Makaridze,no_match,,,,,,,
37757,Nuno Reis,low_confidence,83485.0,Nuno Reis,100.0,name,https://www.transfermarkt.com/nuno-reis/profil/spieler/83485,União Santarém,Mumbai City FC
41027,Victor Massaia,low_confidence,292353.0,Victor Massaia,100.0,name,https://www.transfermarkt.com/victor-massaia/profil/spieler/292353,Montalegre,CS Sergipe
41302,Washington Santana da Silva,matched,85308.0,Washington,130.0,"name,age±1,club:São João Ver",https://www.transfermarkt.com/washington/profil/spieler/85308,São João Ver,SC São João de Ver
43011,Filipe Alves,matched,435190.0,Filipe Alves,150.0,"name,club:UD Oliveirense",https://www.transfermarkt.com/filipe-alves/profil/spieler/435190,UD Oliveirense,UD Oliveirense
43118,Raphael De Mello  Fernandes Cornelio,no_match,,,,,,,
44462,Patrick de Oliveira Vieira,low_confidence,224852.0,Patrick,55.0,"name,age±1",https://www.transfermarkt.com/patrick/profil/spieler/224852,Anadia,Betim Futebol
44479,Caleb Santos Jordão Rocha Carvalho,low_confidence,177554.0,Caleb,100.0,"name,age±1,club:Atlético CP",https://www.transfermarkt.com/caleb/profil/spieler/177554,Atlético CP,Atlético CP
45002,Edson Rodrigues Farias,matched,240773.0,Edson Farias,121.7,"name,age±1,club:Académica",https://www.transfermarkt.com/edson-farias/profil/spieler/240773,Académica,Académica Coimbra
46091,Ulisses Rocha De Oliveira,low_confidence,145714.0,Ulisses,55.0,"name,age±1",https://www.transfermarkt.com/ulisses/profil/spieler/145714,Anadia,GD Peniche
48909,Willian da Silva Dias,low_confidence,517635.0,Willian Dias,80.0,"name,age±1",https://www.transfermarkt.com/willian-dias/profil/spieler/517635,Vianense,FC Maia Lidador
49212,Jean Batista de Andrade Pereira,low_confidence,120062.0,Jean Batista,95.0,"name,age±1,club:Lusitania FC Lourosa",https://www.transfermarkt.com/jean-batista/profil/spieler/120062,Lusitania FC Lourosa,FC Kopstal 33
50005,Jorge Filipe Avelino Teixeira,matched,59791.0,Jorge Teixeira,155.0,"name,age±1,club:CF Os Belenenses",https://www.transfermarkt.com/jorge-teixeira/profil/spieler/59791,CF Os Belenenses,CF Os Belenenses
51103,Paulo José de Oliveira,low_confidence,1502178.0,Paulo José,50.0,name,https://www.transfermarkt.com/paulo-jose/profil/spieler/1502178,Anadia,Globo FC
53090,S. Adjei,no_match,,,,,,,
67585,A. Sene,no_match,,,,,,,
68013,Nuno Miguel Sousa Pinto,low_confidence,48206.0,Nuno Pinto,80.0,"name,age±1",https://www.transfermarkt.com/nuno-pinto/profil/spieler/48206,Vitória Setúbal,Retired
70079,Kadú,low_confidence,61296.0,Kadú,100.0,name,https://www.transfermarkt.com/kadu/profil/spieler/61296,Oliveira Hospital,Retired
70105,Mika,low_confidence,565821.0,Mika Biereth,50.0,name,https://www.transfermarkt.com/mika-biereth/profil/spieler/565821,Vitória Setúbal,AS Monaco
70119,Rúben Rafael De Melo Silva Pinto,no_match,,,,,,,
70145,André Filipe Bernardes Santos,low_confidence,61743.0,André Santos,80.0,"name,age±1",https://www.transfermarkt.com/andre-santos/profil/spieler/61743,Varzim,Without Club
70164,Hugo Miguel Almeida Costa Lopes,no_match,,,,,,,
70187,Hélder Jorge Leal Rodrigues Barbosa,low_confidence,39784.0,Hélder Barbosa,70.0,"name,age±1",https://www.transfermarkt.com/helder-barbosa/profil/spieler/39784,Varzim,Retired
70275,Wilson Jorge Rosa Soares,low_confidence,484337.0,Wilson Soares,105.0,"name,age±1,club:Caldas",https://www.transfermarkt.com/wilson-soares/profil/spieler/484337,Caldas,Caldas SC
70289,Marcos Paulo Gelmini Gomes,low_confidence,77832.0,Marcos Paulo,105.0,"name,age±1,club:Académica",https://www.transfermarkt.com/marcos-paulo/profil/spieler/77832,Académica,Académica Coimbra
70320,Filipe Miguel Maganinho dos Santos Gonçalves,no_match,,,,,,,
70329,Renato João Saleiro Santos,matched,118330.0,Renato Santos,130.0,"name,age±1,club:Atlético CP",https://www.transfermarkt.com/renato-santos/profil/spieler/118330,Atlético CP,Atlético CP
70339,Bura,low_confidence,34987.0,Burak Yılmaz,0.0,name,https://www.transfermarkt.com/burak-yilmaz/profil/spieler/34987,União de Leiria,Retired
70346,Ricardo Jorge dos Santos Dias,matched,85763.0,Ricardo Dias,120.0,"name,age±1,club:Atlético CP",https://www.transfermarkt.com/ricardo-dias/profil/spieler/85763,Atlético CP,Atlético CP
70350,Jaime Daniel Melão Simões,low_confidence,74200.0,Jaime Simões,105.0,"name,age±1,club:União Santarém",https://www.transfermarkt.com/jaime-simoes/profil/spieler/74200,União Santarém,UD Santarém
70387,Ricardo Jorge Novo Nunes,low_confidence,22785.0,Ricardo Nunes,80.0,"name,age±1",https://www.transfermarkt.com/ricardo-nunes/profil/spieler/22785,Varzim,Retired
70390,João Manuel Antunes Dias,low_confidence,85766.0,João Dias,80.0,"name,age±1",https://www.transfermarkt.com/joao-dias/profil/spieler/85766,União de Leiria,Retired
70393,Nivaldo Alves Freitas Santos,low_confidence,197149.0,Nivaldo,55.0,"name,age±1",https://www.transfermarkt.com/nivaldo/profil/spieler/197149,Académica,Retired
70409,Arnaldo Edi Lopes da Silva,low_confidence,29366.0,Edinho,30.0,"name,age±1",https://www.transfermarkt.com/edinho/profil/spieler/29366,Torreense,Retired
70442,Cássio Albuquerque dos Anjos,low_confidence,53841.0,Cássio,55.0,"name,age±1",https://www.transfermarkt.com/cassio/profil/spieler/53841,Felgueiras 1932,Retired
70445,António Filipe Norinho de Carvalho,low_confidence,25289.0,António Filipe,70.0,"name,age±1",https://www.transfermarkt.com/antonio-filipe/profil/spieler/25289,Académica,AC Malveira
70506,Vítor Bruno Ramos Gonçalves,low_confidence,130635.0,Vítor Bruno,80.0,"name,age±1",https://www.transfermarkt.com/vitor-bruno/profil/spieler/130635,Académica,Anadia FC
70508,Elízio Adriani Silva Albues,low_confidence,80144.0,Elízio,55.0,"name,age±1",https://www.transfermarkt.com/elizio/profil/spieler/80144,Fafe,SC Rio de Moinhos
70522,Diogo Filipe Guerreiro Viana,low_confidence,72855.0,Diogo Viana,80.0,"name,age±1",https://www.transfermarkt.com/diogo-viana/profil/spieler/72855,Trofense,SC Mirandela
70533,Tiago Mesquita,matched,130622.0,Tiago Mesquita,175.0,"name,club:Lusitania FC Lourosa",https://www.transfermarkt.com/tiago-mesquita/profil/spieler/130622,Lusitania FC Lourosa,Lusitânia FC Lourosa
70587,Michael da Conceicao Figueiredo,low_confidence,100220.0,Mika,30.0,"name,age±1",https://www.transfermarkt.com/mika/profil/spieler/100220,Lusitania FC Lourosa,Retired
70588,Nuno Henrique Gonçalves Nogueira,low_confidence,86645.0,Henrique,55.0,"name,age±1",https://www.transfermarkt.com/henrique/profil/spieler/86645,Lusitania FC Lourosa,Retired
70595,Hélder Castro,low_confidence,62634.0,Hélder Castro,100.0,name,https://www.transfermarkt.com/helder-castro/profil/spieler/62634,Anadia,Retired
70598,Ludovic Alexandre Ribeiro Pereira,no_match,,,,,,,
70600,André Filipe Pereira Fontes,low_confidence,121209.0,André Fontes,80.0,"name,age±1",https://www.transfermarkt.com/andre-fontes/profil/spieler/121209,Oliveira Hospital,Retired
70608,Diogo Jorge Rosado,matched,61760.0,Diogo Rosado,121.7,"name,age±1,club:Lusitania FC Lourosa",https://www.transfermarkt.com/diogo-rosado/profil/spieler/61760,Lusitania FC Lourosa,Vilaverdense FC
70611,Tiago Manuel da Silva Maia,low_confidence,139335.0,Tiago Maia,70.0,"name,age±1",https://www.transfermarkt.com/tiago-maia/profil/spieler/139335,Moncarapachense,SC Olhanense
70616,Sandro Silva,low_confidence,74536.0,Sandro Silva,100.0,name,https://www.transfermarkt.com/sandro-silva/profil/spieler/74536,Cova da Piedade,Retired
70623,Minhoca,low_confidence,194177.0,Minhoca,100.0,name,https://www.transfermarkt.com/minhoca/profil/spieler/194177,Torreense,CD Santa Clara B
70625,Alex,low_confidence,79960.0,Alex Sandro,50.0,name,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,Torreense,CR Flamengo
70626,Paulo  Rafael Grilo Neves,no_match,,,,,,,
70638,José Carlos da Silva Fernandes Chastre,no_match,,,,,,,
70651,Paulo Daniel Fernandes Tavares,low_confidence,67804.0,Paulo Tavares,80.0,"name,age±1",https://www.transfermarkt.com/paulo-tavares/profil/spieler/67804,Lusitania FC Lourosa,Retired
70658,Fausto Jorge Dias Lourenço,low_confidence,86750.0,Fausto Lourenço,80.0,"name,age±1",https://www.transfermarkt.com/fausto-lourenco/profil/spieler/86750,Académica,Retired
70666,Igor Diogo Moreira Araújo,low_confidence,78559.0,Igor Araújo,105.0,"name,age±1,club:Sporting Covilhã",https://www.transfermarkt.com/igor-araujo/profil/spieler/78559,Sporting Covilhã,SC Covilhã
70721,Wilson Bruno Naval Costa Eduardo,matched,60799.0,Wilson Eduardo,145.0,"name,age±1,club:CF Os Belenenses",https://www.transfermarkt.com/wilson-eduardo/profil/spieler/60799,CF Os Belenenses,CF Os Belenenses
70739,Diego Galo,low_confidence,131753.0,Diego Galo,100.0,name,https://www.transfermarkt.com/diego-galo/profil/spieler/131753,União de Leiria,Without Club
70745,Diogo Santos,low_confidence,85861.0,Diogo Santos,100.0,name,https://www.transfermarkt.com/diogo-santos/profil/spieler/85861,Felgueiras 1932,Retired
70762,Marco André Rocha Pereira,low_confidence,74689.0,Marco Pereira,80.0,"name,age±1",https://www.transfermarkt.com/marco-pereira/profil/spieler/74689,Sanjoanense,Florgrade FC
70784,Feliz Edgar Neto Vaz,low_confidence,168672.0,Feliz,80.0,"name,age±1,club:Trofense",https://www.transfermarkt.com/feliz/profil/spieler/168672,Trofense,CD Trofense
70794,Luis Pedro Gomes Martins,low_confidence,74449.0,Luís Pedro,80.0,"name,age±1",https://www.transfermarkt.com/luis-pedro/profil/spieler/74449,Anadia,Retired
70863,Bruno André Freitas Monteiro,low_confidence,85588.0,Bruno Monteiro,80.0,"name,age±1",https://www.transfermarkt.com/bruno-monteiro/profil/spieler/85588,Fafe,Retired
70870,Pedro Miguel Oliveira Correia,low_confidence,134125.0,Pedro Correia,80.0,"name,age±1",https://www.transfermarkt.com/pedro-correia/profil/spieler/134125,Paredes,Pevidém SC
70871,Vítor Hugo Ribeiro Costa,low_confidence,130668.0,Vítor Hugo,80.0,"name,age±1",https://www.transfermarkt.com/vitor-hugo/profil/spieler/130668,Pevidém,Retired
70878,Jorge Fernando Brito Bernardo,matched,213304.0,Jorge Bernardo,130.0,"name,age±1,club:1º Dezembro",https://www.transfermarkt.com/jorge-bernardo/profil/spieler/213304,1º Dezembro,SU 1º Dezembro
70879,Vítor Bastos,low_confidence,95255.0,Vítor Bastos,100.0,name,https://www.transfermarkt.com/vitor-bastos/profil/spieler/95255,Canelas 2010,Without Club
70899,Hélio Vaz,low_confidence,190135.0,Hélio Vaz,100.0,name,https://www.transfermarkt.com/helio-vaz/profil/spieler/190135,Cova da Piedade,Estrela Vendas Novas
70917,José Pedro Costa Amorim Cerqueira,no_match,,,,,,,
70919,Perdigão,low_confidence,54021.0,Perdigão,100.0,name,https://www.transfermarkt.com/perdigao/profil/spieler/54021,Anadia,Retired
70922,António Manuel  Pereira Xavier,no_match,,,,,,,
70946,Elvis Manuel Monteiro Macedo,low_confidence,80462.0,Babanco,30.0,"name,age±1",https://www.transfermarkt.com/babanco/profil/spieler/80462,União de Leiria,Retired
70963,Carlos Filipe Fonseca Chaby,low_confidence,197604.0,Filipe Chaby,80.0,"name,age±1",https://www.transfermarkt.com/filipe-chaby/profil/spieler/197604,CF Os Belenenses,Without Club
70998,Mateus Galiano da Costa,low_confidence,37947.0,Mateus,55.0,"name,age±1",https://www.transfermarkt.com/mateus/profil/spieler/37947,União de Leiria,Retired
71003,Mario Júnior Rondón Fernández,low_confidence,119272.0,Mario Rondón,80.0,"name,age±1",https://www.transfermarkt.com/mario-rondon/profil/spieler/119272,Académica,Retired
71004,Daniel João Santos Candeias,low_confidence,56046.0,Daniel Candeias,105.0,"name,age±1,club:Académica",https://www.transfermarkt.com/daniel-candeias/profil/spieler/56046,Académica,Académica Coimbra
71045,Tiago Henrique Damil Gomes,low_confidence,968027.0,Tiago Henrique Damil Gomes,100.0,name,https://www.transfermarkt.com/tiago-henrique-damil-gomes/profil/spieler/968027,Alverca,Unknown
71052,Diogo Amado,matched,72835.0,Diogo Amado,125.0,"name,club:União de Leiria",https://www.transfermarkt.com/diogo-amado/profil/spieler/72835,União de Leiria,UD Leiria
71068,Luís Carlos Gaspar dos Santos Ribeiro,low_confidence,118319.0,Luís Ribeiro,88.3,"name,age±1,club:Mafra",https://www.transfermarkt.com/luis-ribeiro/profil/spieler/118319,Mafra,CD Mafra
71073,João Duarte Teixeira Góis,low_confidence,292736.0,João Góis,80.0,"name,age±1",https://www.transfermarkt.com/joao-gois/profil/spieler/292736,Felgueiras 1932,Retired
71102,Daniel Santa Cruz Ferreira Almeida,low_confidence,172938.0,Daniel Almeida,70.0,"name,age±1",https://www.transfermarkt.com/daniel-almeida/profil/spieler/172938,Atlético CP,Retired
71118,Marco João Costa Baixinho,low_confidence,131015.0,Marco Baixinho,105.0,"name,age±1,club:Académica",https://www.transfermarkt.com/marco-baixinho/profil/spieler/131015,Académica,Académica Coimbra
71125,L. Alves,no_match,,,,,,,
71167,Rui Pedro Correia Nunes,low_confidence,58932.0,Ruca,30.0,"name,age±1",https://www.transfermarkt.com/ruca/profil/spieler/58932,Oliveira Hospital,Retired
71172,Filipe Manuel Nunes Brigues,low_confidence,105299.0,Filipe Brigues,80.0,"name,age±1",https://www.transfermarkt.com/filipe-brigues/profil/spieler/105299,Alverca,Without Club
71179,André Tiago Carneiro Soares,low_confidence,131014.0,André Soares,105.0,"name,age±1,club:Paredes",https://www.transfermarkt.com/andre-soares/profil/spieler/131014,Paredes,USC Paredes
71187,Ricardo Filipe Barros Rodrigues,low_confidence,167951.0,Ricardo Barros,80.0,"name,age±1",https://www.transfermarkt.com/ricardo-barros/profil/spieler/167951,Anadia,Retired
71190,João André Ribeiro Vieira,low_confidence,225770.0,João Vieira,80.0,"name,age±1",https://www.transfermarkt.com/joao-vieira/profil/spieler/225770,Varzim,Caldas SC
71196,Paulo Armando da Silva Monteiro,low_confidence,35617.0,Paulo Monteiro,70.0,"name,age±1",https://www.transfermarkt.com/paulo-monteiro/profil/spieler/35617,Fafe,Retired
71212,Fábio da Rocha Vieira,no_match,,,,,,,
71221,Fábio de Almeida Santos,low_confidence,299043.0,Fábio Santos,80.0,"name,age±1",https://www.transfermarkt.com/fabio-santos/profil/spieler/299043,Cova da Piedade,SC Lourinhanense
71227,André Antunes Santos,low_confidence,131666.0,André Santos,96.7,"name,age±1",https://www.transfermarkt.com/andre-santos/profil/spieler/131666,Caldas,Retired
71241,Brito,low_confidence,229661.0,Brito,100.0,name,https://www.transfermarkt.com/brito/profil/spieler/229661,Oriental Dragon,Retired
71243,Hugo Filipe Pinto Servulo Firmino,matched,383618.0,Hugo Firmino,145.0,"name,age±1,club:São João Ver",https://www.transfermarkt.com/hugo-firmino/profil/spieler/383618,São João Ver,SC São João de Ver
71273,Álvaro Ricardo Faustino Gomes,low_confidence,176906.0,Alvarinho,30.0,"name,age±1",https://www.transfermarkt.com/alvarinho/profil/spieler/176906,Anadia,Retired
71281,Thomas Joaquim Almeida Militão,low_confidence,556650.0,Militão,55.0,"name,age±1",https://www.transfermarkt.com/militao/profil/spieler/556650,Caldas,Retired
71290,André Filipe Barros Simões,low_confidence,202504.0,André Simões,80.0,"name,age±1",https://www.transfermarkt.com/andre-simoes/profil/spieler/202504,Caldas,Retired
71314,André Alexandre  Aranha Almeida,no_match,,,,,,,
71334,Diogo Ferreira Almeida,low_confidence,393570.0,Diogo Almeida,96.7,"name,age±1",https://www.transfermarkt.com/diogo-almeida/profil/spieler/393570,Sanjoanense,AD Ovarense
71341,Joel António Soares Ferreira,low_confidence,255238.0,Joel Ferreira,105.0,"name,age±1,club:Trofense",https://www.transfermarkt.com/joel-ferreira/profil/spieler/255238,Trofense,CD Trofense
71344,João Carlos Nogueira Amorim,low_confidence,100128.0,João Amorim,105.0,"name,age±1,club:Fafe",https://www.transfermarkt.com/joao-amorim/profil/spieler/100128,Fafe,AD Fafe
71350,Goba Elysee Zakpa,no_match,,,,,,,
71353,Ângelo Filipe  Moreira Oliveira,no_match,,,,,,,
71354,Bassalia Ouattara,low_confidence,192374.0,Ouattara,80.0,"name,age±1",https://www.transfermarkt.com/ouattara/profil/spieler/192374,Montalegre,CF Monterrei
71357,Rui Gabriel Pinheiro Vieira,low_confidence,198570.0,Rui Vieira,80.0,"name,age±1",https://www.transfermarkt.com/rui-vieira/profil/spieler/198570,Trofense,Without Club
71367,José João Alves Lopes,low_confidence,210708.0,Zé Lopes,50.0,"name,age±1",https://www.transfermarkt.com/ze-lopes/profil/spieler/210708,Anadia,AD Lousada
71371,Nuno Daniel Costeira Valente,low_confidence,177184.0,Nuno Valente,80.0,"name,age±1",https://www.transfermarkt.com/nuno-valente/profil/spieler/177184,Trofense,Retired
71380,José Manuel Silva Oliveira,low_confidence,113025.0,Zé Manuel,75.0,"name,age±1,club:Varzim",https://www.transfermarkt.com/ze-manuel/profil/spieler/113025,Varzim,Varzim SC
71397,Madureira,low_confidence,266637.0,Madureira,100.0,name,https://www.transfermarkt.com/madureira/profil/spieler/266637,Paredes,Retired
71402,Nélson Agostinho Dias Costa,low_confidence,130734.0,Nélson Piquet,50.0,"name,age±1",https://www.transfermarkt.com/nelson-piquet/profil/spieler/130734,Paredes,Retired
71404,Vasco André Moreira Rocha,low_confidence,130845.0,Vasco Rocha,105.0,"name,age±1,club:Paredes",https://www.transfermarkt.com/vasco-rocha/profil/spieler/130845,Paredes,USC Paredes
71409,Carlos Paulo Fernandes Azevedo,low_confidence,130650.0,Cajó,30.0,"name,age±1",https://www.transfermarkt.com/cajo/profil/spieler/130650,Vilaverdense,FC Tirsense
71414,Tiago André Lopes Moreira,low_confidence,130521.0,Tiago Moreira,80.0,"name,age±1",https://www.transfermarkt.com/tiago-moreira/profil/spieler/130521,Sporting Covilhã,CD de Ponte
71420,Filipe Campelos de Sousa,low_confidence,212231.0,Filipe Sousa,80.0,"name,age±1",https://www.transfermarkt.com/filipe-sousa/profil/spieler/212231,Pevidém,Retired
71444,Mickael Pereira Moura,low_confidence,292363.0,Mike,30.0,"name,age±1",https://www.transfermarkt.com/mike/profil/spieler/292363,Felgueiras 1932,Retired
71451,Nuno Daniel Nogueira Pereira,low_confidence,316814.0,Ferrinho,30.0,"name,age±1",https://www.transfermarkt.com/ferrinho/profil/spieler/316814,Fafe,SC Arões
71452,João Pedro Salgado Nogueira,low_confidence,316823.0,João Nogueira,80.0,"name,age±1",https://www.transfermarkt.com/joao-nogueira/profil/spieler/316823,Fafe,Without Club
71459,Elísio,low_confidence,1506205.0,Elísio,100.0,name,https://www.transfermarkt.com/elisio/profil/spieler/1506205,Anadia,Retired
71462,Miguel Martelo Lourenço,low_confidence,165402.0,Miguel Lourenço,96.7,"name,age±1",https://www.transfermarkt.com/miguel-lourenco/profil/spieler/165402,Lusitano Évora 1911,Retired
71518,Pedro Gil Barros Silva,low_confidence,168414.0,Gil Barros,80.0,"name,age±1",https://www.transfermarkt.com/gil-barros/profil/spieler/168414,Paredes,Retired
71521,Hugo Ricardo Lavinas Castro Mendonça Ventosa,no_match,,,,,,,
71522,Juary Martinho Soares,low_confidence,177851.0,Juary Soares,96.7,"name,age±1",https://www.transfermarkt.com/juary-soares/profil/spieler/177851,Académica,Zürich City SC
71524,Adílson Semedo Vaz,low_confidence,168423.0,Adilson,63.3,"name,age±1",https://www.transfermarkt.com/adilson/profil/spieler/168423,Montalegre,Unknown
71531,João Miguel Traquina André,low_confidence,116390.0,Traquina,55.0,"name,age±1",https://www.transfermarkt.com/traquina/profil/spieler/116390,Sporting Covilhã,Retired
71533,Diogo de Sousa Ribeiro,low_confidence,92049.0,Diogo Ribeiro,80.0,"name,age±1",https://www.transfermarkt.com/diogo-ribeiro/profil/spieler/92049,Oliveira Hospital,Clube União 1919
71538,Tiago Cerveira,matched,257001.0,Tiago Cerveira,175.0,"name,club:Lusitania FC Lourosa",https://www.transfermarkt.com/tiago-cerveira/profil/spieler/257001,Lusitania FC Lourosa,Lusitânia FC Lourosa
71656,Diogo Manuel Gonçalves Coelho,low_confidence,243935.0,Diogo Coelho,80.0,"name,age±1",https://www.transfermarkt.com/diogo-coelho/profil/spieler/243935,1º Dezembro,Retired
71667,Arsénio,matched,175600.0,Arsénio,175.0,"name,club:Lusitania FC Lourosa",https://www.transfermarkt.com/arsenio/profil/spieler/175600,Lusitania FC Lourosa,Lusitânia FC Lourosa
71682,João Carlos Araújo Fonseca Silva,low_confidence,205116.0,Talocha,55.0,"name,age±1,club:Varzim",https://www.transfermarkt.com/talocha/profil/spieler/205116,Varzim,Varzim SC
71685,Jorge Miguel Machado Almeida,low_confidence,205120.0,Jorge Miguel,80.0,"name,age±1",https://www.transfermarkt.com/jorge-miguel/profil/spieler/205120,Fafe,SC Salgueiros
71694,André Filipe Claro de Jesus,low_confidence,86804.0,André Claro,70.0,"name,age±1",https://www.transfermarkt.com/andre-claro/profil/spieler/86804,São João Ver,AD Ovarense
71699,Tiago Carlos Pereira Silva,low_confidence,168675.0,Tiago Silva,80.0,"name,age±1",https://www.transfermarkt.com/tiago-silva/profil/spieler/168675,Canelas 2010,Retired
71702,José Pedro Goncalves Costa,no_match,,,,,,,
71705,Leonardo João Correia da Silva Leichsenring,no_match,,,,,,,
71751,Edson Alexandre  Marques Baessa,no_match,,,,,,,
71769,Vitor Manuel Ferreira Pereira,low_confidence,65048.0,Vítor Pereira,80.0,"name,age±1",https://www.transfermarkt.com/vitor-pereira/profil/spieler/65048,Montalegre,Without Club
71775,Pierre Emmanuel Sagna,low_confidence,127031.0,Pierre Sagna,96.7,"name,age±1",https://www.transfermarkt.com/pierre-sagna/profil/spieler/127031,União Santarém,Leça FC
71778,E. Machado,no_match,,,,,,,
71780,João Miguel Afonso Fernandes,low_confidence,24775.0,João Fernandes,80.0,"name,age±1",https://www.transfermarkt.com/joao-fernandes/profil/spieler/24775,Montalegre,Retired
71784,Jailton Alves Miranda,low_confidence,167216.0,Kuca,30.0,"name,age±1",https://www.transfermarkt.com/kuca/profil/spieler/167216,União de Leiria,Without Club
71803,Tiago Ronaldo,matched,69360.0,Tiago Ronaldo,125.0,"name,club:Pevidém",https://www.transfermarkt.com/tiago-ronaldo/profil/spieler/69360,Pevidém,Pevidém SC
71810,Avtandil  Ebralidze,no_match,,,,,,,
71813,Rúben Miguel  Rodrigues Freire,no_match,,,,,,,
71841,Manuel Gama Alegre Silva,low_confidence,168905.0,Manuel Gama,80.0,"name,age±1",https://www.transfermarkt.com/manuel-gama/profil/spieler/168905,Anadia,Retired
71865,João Nuno Lobo Godinho,low_confidence,276561.0,João Godinho,80.0,"name,age±1",https://www.transfermarkt.com/joao-godinho/profil/spieler/276561,Real SC,Retired
71904,Ericson Jorge Silva Rodrigues Duarte,low_confidence,140160.0,Ericson,50.0,"name,age±1",https://www.transfermarkt.com/ericson/profil/spieler/140160,Vilaverdense,Vieira SC
71909,Fábio Fortes Moreira,matched,190920.0,Fábio Fortes,121.7,"name,age±1,club:Lusitania FC Lourosa",https://www.transfermarkt.com/fabio-fortes/profil/spieler/190920,Lusitania FC Lourosa,Leça FC
71914,Cléber Machado Santana,low_confidence,352812.0,Cléber Santana,96.7,"name,age±1",https://www.transfermarkt.com/cleber-santana/profil/spieler/352812,Amora,Without Club
71915,Adeilton Araújo Cruz,low_confidence,130911.0,Itto Cruz,55.0,"name,age±1",https://www.transfermarkt.com/itto-cruz/profil/spieler/130911,Fontinhas,JD Lajense
71919,Weliton  Souza Matos,no_match,,,,,,,
71925,Diogo André  Caetano Santos,no_match,,,,,,,
71935,Ragner José Paula,low_confidence,543105.0,Ragner Paula,96.7,"name,age±1",https://www.transfermarkt.com/ragner-paula/profil/spieler/543105,Fontinhas,JD Lajense
71950,Bruno Alves,low_confidence,13121.0,Bruno Alves,100.0,name,https://www.transfermarkt.com/bruno-alves/profil/spieler/13121,Fafe,Retired
72002,Rui Pedro Coimbra Chaves,low_confidence,192089.0,Ruca,30.0,"name,age±1",https://www.transfermarkt.com/ruca/profil/spieler/192089,São João Ver,Anadia FC
72003,Fábio Jose Ferreira Pacheco,matched,111200.0,Fábio Pacheco,155.0,"name,age±1,club:AD Marco 09",https://www.transfermarkt.com/fabio-pacheco/profil/spieler/111200,AD Marco 09,AD Marco 09
72050,Emanuel Rodrigues Novo,low_confidence,352934.0,Emanuel Novo,96.7,"name,age±1",https://www.transfermarkt.com/emanuel-novo/profil/spieler/352934,São João Ver,Yongin FC
72086,José Tiago Almeida Martins,no_match,,,,,,,
72088,João Filipe Couto Patrão,low_confidence,183247.0,João Patrão,80.0,"name,age±1",https://www.transfermarkt.com/joao-patrao/profil/spieler/183247,Lusitania FC Lourosa,Retired
72102,Joaquim Fernando Marques Santos,low_confidence,171536.0,Nando,30.0,"name,age±1",https://www.transfermarkt.com/nando/profil/spieler/171536,Canelas 2010,Retired
72103,Diogo Filipe Oliveira da Costa,low_confidence,352754.0,Diogo Costa,70.0,"name,age±1",https://www.transfermarkt.com/diogo-costa/profil/spieler/352754,Académica,Without Club
72127,Vitor Emanuel Gonçalves São Bento,low_confidence,276474.0,Vítor São Bento,90.0,"name,age±1",https://www.transfermarkt.com/vitor-sao-bento/profil/spieler/276474,Felgueiras 1932,Leça FC
72137,João Carlos Silva Faria,low_confidence,168679.0,João Faria,80.0,"name,age±1",https://www.transfermarkt.com/joao-faria/profil/spieler/168679,Vilaverdense,SC Vianense
72147,José Diogo Castro Ferradeira dos Santos,low_confidence,184593.0,Zé Diogo,44.3,"name,age±1",https://www.transfermarkt.com/ze-diogo/profil/spieler/184593,Felgueiras 1932,Without Club
72150,Duarte Jorge Gomes Duarte,matched,129224.0,Duarte Duarte,138.3,"name,age±1,club:AD Marco 09",https://www.transfermarkt.com/duarte-duarte/profil/spieler/129224,AD Marco 09,AD Marco 09
72151,Jaime Filipe Machado Poulson,low_confidence,239053.0,Jaime Poulson,80.0,"name,age±1",https://www.transfermarkt.com/jaime-poulson/profil/spieler/239053,São João Ver,Retired
72157,Vitor Hugo Alves Miranda,low_confidence,408882.0,Vítor Miranda,80.0,"name,age±1",https://www.transfermarkt.com/vitor-miranda/profil/spieler/408882,Fontinhas,SC Praiense
72180,Carlos Eduardo  Ferreira Baptista,no_match,,,,,,,
72264,João Filipe  Pereira Freitas,no_match,,,,,,,
72268,Mauro Rafael da Costa Antunes,low_confidence,234978.0,Mauro Antunes,95.0,"name,age±1,club:Amora",https://www.transfermarkt.com/mauro-antunes/profil/spieler/234978,Amora,Amora FC
72332,Pedro Joel Pereira da Silva,low_confidence,211083.0,Joel Silva,70.0,"name,age±1",https://www.transfermarkt.com/joel-silva/profil/spieler/211083,Fafe,SC Vianense
